id,t,edsp,tnp,ed1,ed2,ed3,ed4,ed11,ed12,ed13,ed14,ed21,ed22,ed23,ed24,ed31,ed32,ed33,ed34,ed41,ed42,ed43,ed44
280194638,1407453119.51,0.00889973352318,0.000359938714939,(-0.274952067466+0j),(-0.664632101916-0.613191175024j),(-0.0511717729274-0.0874174479629j),(0.286579802105-0.119472879956j),(6.15863712166e-05+0j),(1.84181228158e-05+1.47690355389e-05j),(2.27576446312e-06-1.94516609527e-06j),(-9.26301881956e-06-1.77040232384e-05j),(1.84181228158e-05-1.47690355389e-05j),(0.000141452497787+0j),(7.96778067241e-07-6.01767768503e-06j),(5.28673042546e-06-2.67532025012e-05j),(2.27576446312e-06+1.94516609527e-06j),(7.96778067241e-07+6.01767768503e-06j),(2.19508676495e-05+0j),(1.14378596551e-05+3.89388901405e-06j),(-9.26301881956e-06+1.77040232384e-05j),(5.28673042546e-06+2.67532025012e-05j),(1.14378596551e-05-3.89388901405e-06j),(0.000134948978286+0j)
280194576,1407453121.66,0.00844904997396,0.000332814369868,(-0.274460405178+0j),(-0.693784112613-0.578524012771j),(-0.0649072119652-0.0894128912613j),(0.282218481711-0.129576907717j),(4.60133849685e-05+0j),(-1.18996134973e-05+8.73616900204e-06j),(4.59706471728e-06+3.83291624624e-06j),(1.04355513076e-06-4.84628766526e-06j),(-1.18996134973e-05-8.73616900204e-06j),(0.000151871222531+0j),(6.71335768057e-06-5.12087374475e-06j),(1.80018799388e-07-1.59680387211e-05j),(4.59706471728e-06-3.83291624624e-06j),(6.71335768057e-06+5.12087374475e-06j),(2.63610440782e-05+0j),(4.56868943961e-06-5.14302880814e-07j),(1.04355513076e-06+4.84628766526e-06j),(1.80018799388e-07+1.59680387211e-05j),(4.56868943961e-06+5.14302880814e-07j),(0.00010856871829+0j)
280194577,1407453154.19,0.00799500940294,0.000385956176675,(-0.282274856924+0j),(-0.675484999118-0.59315844977j),(-0.0608156807708-0.0906076205179j),(0.285461528604-0.137140082926j),(6.64353840179e-05+0j),(-3.19565300663e-06+2.93320036505e-05j),(-4.16289707051e-06+3.64948170791e-06j),(-1.22956244338e-05-1.77556773191e-05j),(-3.19565300663e-06-2.93320036505e-05j),(0.000137451840031+0j),(5.39828222647e-06+1.07257472542e-05j),(7.49353566842e-06+4.62722844124e-06j),(-4.16289707051e-06-3.64948170791e-06j),(5.39828222647e-06-1.07257472542e-05j),(2.40682814194e-05+0j),(-3.66287193451e-06+7.68600737078e-06j),(-1.22956244338e-05+1.77556773191e-05j),(7.49353566842e-06-4.62722844124e-06j),(-3.66287193451e-06-7.68600737078e-06j),(0.000158000671207+0j)
280194578,1407453156.36,0.00841743313032,0.000367552639809,(-0.291368219267+0j),(-0.639622702243-0.620603109533j),(-0.0460942994605-0.10297284107j),(0.302888512968-0.127943730938j),(5.20357794915e-05+0j),(8.5491937616e-06+8.67269118634e-06j),(3.26840290244e-07-3.61372724039e-06j),(5.12013678033e-06-1.42175244529e-05j),(8.5491937616e-06-8.67269118634e-06j),(0.0001287939753+0j),(1.40028785707e-06+2.53685387785e-07j),(-1.49562755786e-05-1.26494238269e-05j),(3.26840290244e-07+3.61372724039e-06j),(1.40028785707e-06-2.53685387785e-07j),(1.99258947879e-05+0j),(-3.81832436831e-06+7.31761652741e-06j),(5.12013678033e-06+1.42175244529e-05j),(-1.49562755786e-05+1.26494238269e-05j),(-3.81832436831e-06-7.31761652741e-06j),(0.00016679699023+0j)
280194579,1407453158.52,0.00839703822008,0.000376487668442,(-0.302511790828+0j),(-0.688219315601-0.558100801207j),(-0.0585570439365-0.0956532907161j),(0.308336524699-0.125357065426j),(5.13702624298e-05+0j),(5.30094381243e-06+1.12445966237e-05j),(-1.75253348194e-06+2.84902775894e-06j),(-1.08641912414e-05-1.65385201649e-05j),(5.30094381243e-06-1.12445966237e-05j),(0.000149762320366+0j),(3.98033114821e-06+6.16030473912e-06j),(4.6790246756e-06+2.16796323943e-05j),(-1.75253348194e-06-2.84902775894e-06j),(3.98033114821e-06-6.16030473912e-06j),(1.88234503463e-05+0j),(1.21593088584e-06+1.19924699801e-05j),(-1.08641912414e-05+1.65385201649e-05j),(4.6790246756e-06-2.16796323943e-05j),(1.21593088584e-06-1.19924699801e-05j),(0.0001565316353+0j)
280194580,1407453160.69,0.00864762005354,0.000418172474862,(-0.28270302139+0j),(-0.662331195863-0.611512909378j),(-0.0577626395515-0.0916496121712j),(0.283421722968-0.124033476767j),(5.83133865473e-05+0j),(1.00209137402e-05+1.58414007416e-05j),(-2.53691179103e-06-1.09882416922e-06j),(-1.10150408456e-05-2.10352489168e-05j),(1.00209137402e-05-1.58414007416e-05j),(0.000166650256627+0j),(1.94811077219e-06-3.47324524607e-07j),(-5.92364894367e-06-1.72751019022e-05j),(-2.53691179103e-06+1.09882416922e-06j),(1.94811077219e-06+3.47324524607e-07j),(2.24384922623e-05+0j),(-9.70397857596e-07+7.72918829594e-06j),(-1.10150408456e-05+2.10352489168e-05j),(-5.92364894367e-06+1.72751019022e-05j),(-9.70397857596e-07-7.72918829594e-06j),(0.000170770339425+0j)
280194581,1407453162.86,0.00836638394196,0.000345574162527,(-0.29183559288+0j),(-0.644690766252-0.62693988756j),(-0.0631330143415-0.0950965039554j),(0.279277653021-0.122992072844j),(5.36276042745e-05+0j),(1.62760403023e-05+8.57602452769e-06j),(-3.62950509048e-06+2.86400378861e-07j),(-7.06365756912e-06-1.56460468716e-05j),(1.62760403023e-05-8.57602452769e-06j),(0.000134839002918+0j),(9.04692757708e-07-1.26098913883e-06j),(1.43467600849e-06-1.73036334293e-05j),(-3.62950509048e-06-2.86400378861e-07j),(9.04692757708e-07+1.26098913883e-06j),(2.09155014651e-05+0j),(2.22202041459e-07+1.10079223212e-05j),(-7.06365756912e-06+1.56460468716e-05j),(1.43467600849e-06+1.73036334293e-05j),(2.22202041459e-07-1.10079223212e-05j),(0.00013619205387+0j)
280194516,1407453195.4,0.0066263861421,0.000351994888056,(-0.280920588532+0j),(-0.717211202997-0.548884503671j),(-0.064485196072-0.0888152291948j),(0.272432976281-0.138388232338j),(5.48862669803e-05+0j),(7.8261629271e-06+1.19574711587e-05j),(-3.82219940857e-06+5.06384739294e-07j),(-4.46505555182e-06-1.35599153852e-05j),(7.8261629271e-06-1.19574711587e-05j),(0.000156119814318+0j),(-5.16664112624e-06+3.26237920196e-06j),(-1.22123860632e-07-3.72411558125e-06j),(-3.82219940857e-06-5.06384739294e-07j),(-5.16664112624e-06-3.26237920196e-06j),(2.10277237959e-05+0j),(3.33531558704e-06+3.93919825143e-06j),(-4.46505555182e-06+1.35599153852e-05j),(-1.22123860632e-07+3.72411558125e-06j),(3.33531558704e-06-3.93919825143e-06j),(0.000119961082962+0j)
280194517,1407453197.57,0.00701838479761,0.000321495684623,(-0.285056968365+0j),(-0.673065516708-0.588789582077j),(-0.0585380533996-0.0854948741157j),(0.303545600935-0.127185510181j),(4.93967962741e-05+0j),(-2.91572910635e-06+1.40356853947e-05j),(2.44416182167e-07+9.71052851786e-07j),(-2.82846784055e-06-1.09187024929e-05j),(-2.91572910635e-06-1.40356853947e-05j),(0.000119367549135+0j),(8.34406527648e-06+3.49058249305e-06j),(6.13360921708e-06-2.46759967451e-07j),(2.44416182167e-07-9.71052851786e-07j),(8.34406527648e-06-3.49058249305e-06j),(2.15917353264e-05+0j),(1.87883330426e-06+2.9786053988e-06j),(-2.82846784055e-06+1.09187024929e-05j),(6.13360921708e-06+2.46759967451e-07j),(1.87883330426e-06-2.9786053988e-06j),(0.000131139603888+0j)
280194518,1407453199.74,0.00704185964688,0.000400329597724,(-0.276037087402+0j),(-0.685946329572-0.580975325645j),(-0.0603833329605-0.0902507778933j),(0.293444909156-0.133594782071j),(6.30235351654e-05+0j),(1.77591936277e-06+2.10334791457e-05j),(-3.65101089835e-06-3.29939064328e-06j),(-1.64281235882e-06-2.44858933159e-05j),(1.77591936277e-06-2.10334791457e-05j),(0.000152390983813+0j),(9.2853497488e-06+6.54591587688e-06j),(1.89934303077e-05-7.17762098768e-06j),(-3.65101089835e-06+3.29939064328e-06j),(9.2853497488e-06-6.54591587688e-06j),(2.03671648298e-05+0j),(5.4392241868e-06+8.80362221536e-06j),(-1.64281235882e-06+2.44858933159e-05j),(1.89934303077e-05+7.17762098768e-06j),(5.4392241868e-06-8.80362221536e-06j),(0.000164547913916+0j)
280194519,1407453201.91,0.00712306591775,0.000369331439968,(-0.276972122007+0j),(-0.668084723341-0.600530653795j),(-0.0613987829776-0.0919747499935j),(0.300012745593-0.118639652801j),(6.41187770947e-05+0j),(-6.28958463706e-06+7.91472183485e-06j),(-1.95710426009e-06-1.1535541478e-06j),(-1.05925292544e-05-1.6107222865e-05j),(-6.28958463706e-06-7.91472183485e-06j),(0.000122850037483+0j),(9.16254340259e-06+7.4513420589e-07j),(1.41765201655e-05-9.80097865791e-06j),(-1.95710426009e-06+1.1535541478e-06j),(9.16254340259e-06-7.4513420589e-07j),(2.3579811182e-05+0j),(9.93630615121e-06+2.71030469025e-06j),(-1.05925292544e-05+1.6107222865e-05j),(1.41765201655e-05+9.80097865791e-06j),(9.93630615121e-06-2.71030469025e-06j),(0.000158782814208+0j)
280194520,1407453204.08,0.00711424694189,0.000417084865326,(-0.284208875639+0j),(-0.690789489694-0.569854728077j),(-0.0635006083499-0.0927755720888j),(0.295134913821-0.132501069548j),(6.92144442955e-05+0j),(1.08525892472e-05+2.72107423846e-05j),(-2.00231373999e-06+2.22344185581e-06j),(-1.53520374259e-05-2.06873481349e-05j),(1.08525892472e-05-2.72107423846e-05j),(0.000161786919688+0j),(5.87177773599e-06-6.33327431091e-06j),(-4.83779594839e-06-4.19152314972e-06j),(-2.00231373999e-06-2.22344185581e-06j),(5.87177773599e-06+6.33327431091e-06j),(2.14765103106e-05+0j),(4.46905174449e-06+6.74088765119e-06j),(-1.53520374259e-05+2.06873481349e-05j),(-4.83779594839e-06+4.19152314972e-06j),(4.46905174449e-06-6.74088765119e-06j),(0.000164606991032+0j)
280194521,1407453236.63,0.00710448413769,0.000359406733357,(-0.283658565353+0j),(-0.721487853862-0.555060076482j),(-0.0612430253841-0.0823531689354j),(0.250074349089-0.133534541838j),(5.56522571425e-05+0j),(3.59109011463e-06+1.05823881655e-05j),(-2.32936022115e-06-7.54676915114e-07j),(2.39362114942e-09-1.12731007567e-05j),(3.59109011463e-06-1.05823881655e-05j),(0.000152824779751+0j),(8.46506624837e-06-3.49954129964e-07j),(2.83751747773e-05-1.1152515524e-07j),(-2.32936022115e-06+7.54676915114e-07j),(8.46506624837e-06+3.49954129964e-07j),(2.11073173743e-05+0j),(4.71958301143e-06-4.96516509732e-07j),(2.39362114942e-09+1.12731007567e-05j),(2.83751747773e-05+1.1152515524e-07j),(4.71958301143e-06+4.96516509732e-07j),(0.000129822379089+0j)
280194522,1407453238.8,0.00731194926085,0.000357045224917,(-0.273151119675+0j),(-0.68679227036-0.602709830728j),(-0.0576466277381-0.0867511268832j),(0.260165338125-0.109136649529j),(5.19404895517e-05+0j),(1.72578771534e-05+1.3257716568e-06j),(1.99384098753e-06+2.11645490073e-07j),(-6.2046554234e-06-1.0869031192e-05j),(1.72578771534e-05-1.3257716568e-06j),(0.000147344899742+0j),(1.50729124119e-06-7.0788816219e-06j),(2.50992743566e-05-2.55130134518e-06j),(1.99384098753e-06-2.11645490073e-07j),(1.50729124119e-06+7.0788816219e-06j),(1.89775149559e-05+0j),(2.05666436123e-06+8.1040065549e-06j),(-6.2046554234e-06+1.0869031192e-05j),(2.50992743566e-05+2.55130134518e-06j),(2.05666436123e-06-8.1040065549e-06j),(0.000138782320667+0j)
280194459,1407453240.95,0.00699046512136,0.000349861619962,(-0.278785513063+0j),(-0.697134447915-0.569737142206j),(-0.0669975097002-0.0938787883632j),(0.290128435761-0.11918634813j),(4.8599852271e-05+0j),(4.8469741642e-06+1.33527638369e-05j),(2.13636903603e-06-3.26513636924e-06j),(1.14124434719e-06-2.25154324369e-05j),(4.8469741642e-06-1.33527638369e-05j),(0.000133016697344+0j),(2.84267094211e-06-9.68587883538e-07j),(2.07481011301e-05-5.08067552532e-06j),(2.13636903603e-06+3.26513636924e-06j),(2.84267094211e-06+9.68587883538e-07j),(2.24572557689e-05+0j),(2.28990315052e-07-4.43974748844e-07j),(1.14124434719e-06+2.25154324369e-05j),(2.07481011301e-05+5.08067552532e-06j),(2.28990315052e-07+4.43974748844e-07j),(0.000145787814578+0j)
280194460,1407453243.13,0.00716178328314,0.000381147113032,(-0.265707331017+0j),(-0.693614552364-0.594510521845j),(-0.0644822450426-0.0934593093526j),(0.258574078585-0.122892432076j),(5.6592644973e-05+0j),(-9.23141608065e-06+1.76455536653e-06j),(-2.86379294939e-06+2.42770775243e-06j),(-1.55833421896e-05-2.3543281777e-05j),(-9.23141608065e-06-1.76455536653e-06j),(0.000155791299242+0j),(2.16532778795e-06+2.73241372334e-06j),(2.30703741837e-05+1.46629551777e-05j),(-2.86379294939e-06-2.42770775243e-06j),(2.16532778795e-06-2.73241372334e-06j),(2.09644716009e-05+0j),(-3.98037320221e-06+3.56768854902e-07j),(-1.55833421896e-05+2.3543281777e-05j),(2.30703741837e-05-1.46629551777e-05j),(-3.98037320221e-06-3.56768854902e-07j),(0.000147798697216+0j)
280194461,1407453275.67,0.00739400362816,0.000329036768527,(-0.280484532098+0j),(-0.714807034926-0.529763046595j),(-0.056820065881-0.0882957844783j),(0.315077468055-0.139398594746j),(5.10194881126e-05+0j),(2.34973294857e-06+1.57255015984e-05j),(8.10798277494e-07-5.9581758509e-07j),(-8.65747090895e-06-1.37525328311e-05j),(2.34973294857e-06-1.57255015984e-05j),(0.000121290866208+0j),(2.30157428266e-06-7.25005972296e-06j),(2.08990266752e-05-6.03996096398e-06j),(8.10798277494e-07+5.9581758509e-07j),(2.30157428266e-06+7.25005972296e-06j),(1.8133892023e-05+0j),(2.45201200153e-06+4.45999747815e-06j),(-8.65747090895e-06+1.37525328311e-05j),(2.08990266752e-05+6.03996096398e-06j),(2.45201200153e-06-4.45999747815e-06j),(0.000138592522184+0j)
280194462,1407453277.84,0.00755372647382,0.000379912015215,(-0.274564041692+0j),(-0.690892143332-0.565271295239j),(-0.0609411584589-0.0934395642032j),(0.302482245044-0.154307195395j),(6.51129685159e-05+0j),(4.00533817383e-06+2.20244079677e-05j),(-3.15526198908e-06+2.82468921366e-06j),(-2.58212868269e-06-2.97841795416e-05j),(4.00533817383e-06-2.20244079677e-05j),(0.000155427044236+0j),(4.31261320336e-06-7.20839481763e-06j),(1.03654550981e-05+9.62354104614e-06j),(-3.15526198908e-06-2.82468921366e-06j),(4.31261320336e-06+7.20839481763e-06j),(2.01946749037e-05+0j),(-1.21876730031e-06+2.77252905955e-06j),(-2.58212868269e-06+2.97841795416e-05j),(1.03654550981e-05-9.62354104614e-06j),(-1.21876730031e-06-2.77252905955e-06j),(0.00013917732756+0j)
280194463,1407453280.04,0.00742216400203,0.000375010853309,(-0.289193970533+0j),(-0.680450848392-0.5603808797j),(-0.0557953506884-0.0944756144381j),(0.332503039666-0.12934344099j),(5.90178055056e-05+0j),(-2.56038046283e-06+1.2466643599e-05j),(-1.41491166653e-06-2.39226855668e-06j),(5.59101100673e-06-1.79696943364e-05j),(-2.56038046283e-06-1.2466643599e-05j),(0.000145093130798+0j),(2.40429850376e-06+1.22110236066e-06j),(1.21562070903e-05+2.37750287113e-05j),(-1.41491166653e-06+2.39226855668e-06j),(2.40429850376e-06-1.22110236066e-06j),(2.06544739037e-05+0j),(1.00826694892e-05+3.74007960249e-06j),(5.59101100673e-06+1.79696943364e-05j),(1.21562070903e-05-2.37750287113e-05j),(1.00826694892e-05-3.74007960249e-06j),(0.000150245443102+0j)
280194464,1407453282.18,0.00714007194998,0.000350047058675,(-0.277290644399+0j),(-0.726393565125-0.530602270266j),(-0.0651619643672-0.0856531190205j),(0.277281845199-0.159548606344j),(5.18062767931e-05+0j),(6.64299907642e-06+5.30932962912e-06j),(-1.49468271387e-06+3.83290746067e-06j),(1.71138564467e-06-6.14482716884e-06j),(6.64299907642e-06-5.30932962912e-06j),(0.000134599641246+0j),(6.12736245536e-06+4.04065702483e-06j),(-5.98258939788e-07-1.65890151767e-05j),(-1.49468271387e-06-3.83290746067e-06j),(6.12736245536e-06-4.04065702483e-06j),(1.83872780305e-05+0j),(6.0012459871e-06+5.20564396272e-06j),(1.71138564467e-06+6.14482716884e-06j),(-5.98258939788e-07+1.65890151767e-05j),(6.0012459871e-06-5.20564396272e-06j),(0.000145253862606+0j)
280194465,1407453284.36,0.00759220606736,0.000375967623729,(-0.278849406235+0j),(-0.690345906119-0.580554160308j),(-0.0657743761818-0.0879231944704j),(0.274769461027-0.145146106029j),(5.74345458123e-05+0j),(1.6571195716e-05+4.86916660791e-06j),(2.39764960887e-06-1.07862971228e-06j),(9.13636594726e-06-1.4353659633e-05j),(1.6571195716e-05-4.86916660791e-06j),(0.000142948711391+0j),(-6.11014599354e-07-7.88094352095e-06j),(1.23648596553e-05-4.1621483175e-06j),(2.39764960887e-06+1.07862971228e-06j),(-6.11014599354e-07+7.88094352095e-06j),(2.07383080899e-05+0j),(4.16894175265e-06+1.0174256889e-05j),(9.13636594726e-06+1.4353659633e-05j),(1.23648596553e-05+4.1621483175e-06j),(4.16894175265e-06-1.0174256889e-05j),(0.000154846058436+0j)
280194406,1407453316.9,0.00746178440507,0.00040453647563,(-0.28390431496+0j),(-0.696534231039-0.558167933839j),(-0.0655701590018-0.0930385989684j),(0.289683931082-0.160669088489j),(5.44638427227e-05+0j),(6.27550717027e-06+1.06237503142e-05j),(-4.16661501698e-09+8.07844350407e-07j),(2.73185643301e-06-1.67303045493e-05j),(6.27550717027e-06-1.06237503142e-05j),(0.000206938407396+0j),(-6.2597837637e-06+4.59071969362e-06j),(8.53299406496e-07-1.15706901127e-05j),(-4.16661501698e-09-8.07844350407e-07j),(-6.2597837637e-06-4.59071969362e-06j),(1.65545261814e-05+0j),(1.71186634582e-06+5.33567920977e-06j),(2.73185643301e-06+1.67303045493e-05j),(8.53299406496e-07+1.15706901127e-05j),(1.71186634582e-06-5.33567920977e-06j),(0.000126579699331+0j)
280194407,1407453319.06,0.00713294727573,0.000420308022049,(-0.293214445019+0j),(-0.699836521194-0.567286156254j),(-0.0716991002637-0.0862151459684j),(0.263980861815-0.142059290368j),(7.06435355622e-05+0j),(-1.04858901811e-05+3.47786608331e-05j),(-7.24494945795e-06+3.37964678433e-07j),(-3.12432538631e-05-9.46414503078e-07j),(-1.04858901811e-05-3.47786608331e-05j),(0.000156531508268+0j),(3.63701446571e-06+4.93248470982e-06j),(2.7331317768e-05-5.71792779722e-06j),(-7.24494945795e-06-3.37964678433e-07j),(3.63701446571e-06-4.93248470982e-06j),(1.80425450847e-05+0j),(8.72772993744e-06+5.66893589269e-06j),(-3.12432538631e-05+9.46414503078e-07j),(2.7331317768e-05+5.71792779722e-06j),(8.72772993744e-06-5.66893589269e-06j),(0.000175090433134+0j)
280194408,1407453321.24,0.00721459481371,0.000364343801978,(-0.289254813627+0j),(-0.702136467784-0.556372292603j),(-0.0635260087564-0.0878088178009j),(0.285910290571-0.142461464608j),(5.8189513295e-05+0j),(1.84970527956e-06+8.27771590249e-06j),(-1.33797070076e-06+8.04539028107e-07j),(-2.73136714057e-06-8.79087476172e-06j),(1.84970527956e-06-8.27771590249e-06j),(0.000137140943042+0j),(3.27592078007e-06+4.39753845986e-06j),(2.93009476022e-05-1.29870255106e-06j),(-1.33797070076e-06-8.04539028107e-07j),(3.27592078007e-06-4.39753845986e-06j),(1.9078285859e-05+0j),(3.52107451871e-06+3.13542909432e-06j),(-2.73136714057e-06+8.79087476172e-06j),(2.93009476022e-05+1.29870255106e-06j),(3.52107451871e-06-3.13542909432e-06j),(0.000149935059781+0j)
280194409,1407453323.41,0.00735508141338,0.000378381997457,(-0.287561956424+0j),(-0.687691961905-0.57017071853j),(-0.0621521211139-0.0870748878175j),(0.293484572961-0.147360515969j),(6.65107104182e-05+0j),(6.62718233386e-06+2.16995405083e-05j),(-4.0581274936e-06-7.89614516201e-07j),(6.56474103581e-06-1.76753786933e-05j),(6.62718233386e-06-2.16995405083e-05j),(0.00016725713443+0j),(1.94406030254e-05-1.78342195635e-06j),(3.08552745202e-05-4.76680967939e-06j),(-4.0581274936e-06+7.89614516201e-07j),(1.94406030254e-05+1.78342195635e-06j),(2.34513422713e-05+0j),(1.08559644909e-05+6.22025149815e-06j),(6.56474103581e-06+1.76753786933e-05j),(3.08552745202e-05+4.76680967939e-06j),(1.08559644909e-05-6.22025149815e-06j),(0.000121162810338+0j)
280194410,1407453325.58,0.00689566894035,0.000383489386511,(-0.288690800609+0j),(-0.704250876696-0.548603446085j),(-0.0652631445995-0.0931094392976j),(0.287686588728-0.155017302896j),(6.3883830553e-05+0j),(-5.64647264633e-07+2.94709452985e-05j),(2.20720825632e-06+7.94289751336e-07j),(-1.64505393943e-05-6.59375689766e-06j),(-5.64647264633e-07-2.94709452985e-05j),(0.000152127550643+0j),(9.23983762768e-06-1.64152023121e-06j),(2.2434836283e-05-1.23672452678e-06j),(2.20720825632e-06-7.94289751336e-07j),(9.23983762768e-06+1.64152023121e-06j),(2.04955013047e-05+0j),(-7.60354328659e-07-1.29616288066e-06j),(-1.64505393943e-05+6.59375689766e-06j),(2.2434836283e-05+1.23672452678e-06j),(-7.60354328659e-07+1.29616288066e-06j),(0.00014698250401+0j)
280194411,1407453358.13,0.00709394899992,0.000372139018336,(-0.28016377532+0j),(-0.735771981982-0.524148032059j),(-0.0707469811302-0.0865971848379j),(0.271019714157-0.139501959822j),(5.33813624947e-05+0j),(4.77171903055e-06+1.32167693819e-05j),(5.61384674423e-07-4.4614534979e-06j),(1.48164814034e-06-2.36909390696e-06j),(4.77171903055e-06-1.32167693819e-05j),(0.00016550530042+0j),(2.20162882885e-06-5.27626826157e-06j),(1.89639229812e-05-9.92615081156e-06j),(5.61384674423e-07+4.4614534979e-06j),(2.20162882885e-06+5.27626826157e-06j),(2.20441162273e-05+0j),(1.30307045169e-06-4.21730169792e-07j),(1.48164814034e-06+2.36909390696e-06j),(1.89639229812e-05+9.92615081156e-06j),(1.30307045169e-06+4.21730169792e-07j),(0.000131208239194+0j)
280211972,1407453360.3,0.00720168085833,0.00038724563282,(-0.273455032357+0j),(-0.728482772371-0.54824154781j),(-0.057817500131-0.0818897858635j),(0.265599639723-0.115647879013j),(5.3069733587e-05+0j),(1.43743850945e-05+2.06772290955e-05j),(-2.59155523531e-06+3.94302848597e-07j),(-8.52850809979e-06-1.12438473266e-05j),(1.43743850945e-05-2.06772290955e-05j),(0.000172749591163+0j),(-2.30168597021e-06+1.79212679658e-06j),(1.87788526369e-06+2.03153026143e-07j),(-2.59155523531e-06-3.94302848597e-07j),(-2.30168597021e-06-1.79212679658e-06j),(1.99912171774e-05+0j),(5.03531386034e-06+7.13023539381e-07j),(-8.52850809979e-06+1.12438473266e-05j),(1.87788526369e-06-2.03153026143e-07j),(5.03531386034e-06-7.13023539381e-07j),(0.000141435090892+0j)
280211973,1407453362.47,0.00708521485449,0.000336207304613,(-0.27270076946+0j),(-0.73690943768-0.532641739451j),(-0.0606700056998-0.0897658072936j),(0.26276655523-0.134560529466j),(4.24723702912e-05+0j),(-3.54164947411e-06+5.84992531238e-06j),(-3.40159487084e-06-2.09534336743e-06j),(-4.15496820074e-06-1.08210285214e-05j),(-3.54164947411e-06-5.84992531238e-06j),(0.000154810534748+0j),(-1.65458425271e-06+2.76081106231e-06j),(1.33291333824e-05+1.15482537597e-05j),(-3.40159487084e-06+2.09534336743e-06j),(-1.65458425271e-06-2.76081106231e-06j),(2.36577361861e-05+0j),(-3.58405058574e-06+3.99468836702e-06j),(-4.15496820074e-06+1.08210285214e-05j),(1.33291333824e-05-1.15482537597e-05j),(-3.58405058574e-06-3.99468836702e-06j),(0.000115266663387+0j)
280211974,1407453364.64,0.00715219949883,0.000419296905632,(-0.269591687998+0j),(-0.735556805579-0.525602559731j),(-0.0642472807434-0.0913610614697j),(0.28006956661-0.138220613355j),(6.70536962481e-05+0j),(-5.2672877671e-06+1.68701643523e-05j),(-2.105843114e-06-2.66765319237e-07j),(-1.29044547779e-05-1.74202610393e-05j),(-5.2672877671e-06-1.68701643523e-05j),(0.000188559508512+0j),(4.2268266336e-06+2.53997943728e-06j),(2.2602283161e-05+5.82042356443e-06j),(-2.105843114e-06+2.66765319237e-07j),(4.2268266336e-06-2.53997943728e-06j),(2.01785253117e-05+0j),(3.09661871894e-06-7.24155637662e-07j),(-1.29044547779e-05+1.74202610393e-05j),(2.2602283161e-05-5.82042356443e-06j),(3.09661871894e-06+7.24155637662e-07j),(0.00014350517556+0j)
280211975,1407453397.2,0.00756787403102,0.000379931372584,(-0.279282178073+0j),(-0.726579965233-0.542076587932j),(-0.0586584498715-0.0874267168195j),(0.262920738013-0.141507713275j),(5.36047091657e-05+0j),(5.60917025422e-06+1.39445495346e-05j),(3.48498266378e-06+1.21866707155e-06j),(-5.61712658834e-06-1.30673076453e-05j),(5.60917025422e-06-1.39445495346e-05j),(0.000158252836534+0j),(3.21924847188e-06+1.93921221123e-06j),(2.14502417462e-05+7.32848160548e-06j),(3.48498266378e-06-1.21866707155e-06j),(3.21924847188e-06-1.93921221123e-06j),(2.43978044704e-05+0j),(2.11295095606e-06-3.10280043851e-06j),(-5.61712658834e-06+1.30673076453e-05j),(2.14502417462e-05-7.32848160548e-06j),(2.11295095606e-06+3.10280043851e-06j),(0.000143676022414+0j)
280211976,1407453399.37,0.00764428341719,0.000425621965277,(-0.288061531683+0j),(-0.734973434087-0.516472452859j),(-0.061207730626-0.0897735834011j),(0.277353755571-0.146150683524j),(6.1676564618e-05+0j),(1.44386402485e-05+5.26574739467e-06j),(-6.64477914017e-06-2.76632230515e-06j),(-1.78068202931e-05-1.08086794276e-05j),(1.44386402485e-05-5.26574739467e-06j),(0.000180118432384+0j),(-5.43997890318e-06-6.93610860731e-06j),(3.00242252794e-05-9.84915576723e-06j),(-6.64477914017e-06+2.76632230515e-06j),(-5.43997890318e-06+6.93610860731e-06j),(2.17226599131e-05+0j),(7.3943640625e-06+6.40598343418e-06j),(-1.78068202931e-05+1.08086794276e-05j),(3.00242252794e-05+9.84915576723e-06j),(7.3943640625e-06-6.40598343418e-06j),(0.000162104308361+0j)
280211977,1407453401.54,0.00755046701581,0.000337439486073,(-0.289034234407+0j),(-0.693981842753-0.564432851285j),(-0.0644902346895-0.0900802481933j),(0.294181929109-0.132089063746j),(5.50430136706e-05+0j),(6.74426969027e-06+9.20699241622e-06j),(-1.16631148842e-06+1.68969115758e-06j),(-1.09662166449e-05-7.5124793636e-06j),(6.74426969027e-06-9.20699241622e-06j),(0.000119955832438+0j),(1.59048208157e-06-4.17839148817e-06j),(4.06148350711e-06-1.02029860938e-05j),(-1.16631148842e-06-1.68969115758e-06j),(1.59048208157e-06+4.17839148817e-06j),(2.25030278724e-05+0j),(8.1215006158e-06+4.88729276385e-06j),(-1.09662166449e-05+7.5124793636e-06j),(4.06148350711e-06+1.02029860938e-05j),(8.1215006158e-06-4.88729276385e-06j),(0.000139937612092+0j)
