site_id,id,bearing,sv1,sv2,sv3,sv4
4,3686,231.0,(0.478706796629+1.99493199737e-17j),(-0.185861757355+0.215921154937j),(0.519736114626-0.0129301152188j),(0.623702591546+0.174285757987j)
4,3687,232.0,(0.476127832477+4.33680868994e-17j),(-0.182383798034+0.221474116837j),(0.519829067756-0.0504674667155j),(0.629164665353+0.14956688108j)
4,3688,233.0,(0.473581390642-4.16333634234e-17j),(-0.179155207266+0.227000360883j),(0.517122123052-0.0882559020496j),(0.633565134295+0.124441715331j)
4,3689,234.0,(0.47107535051-3.46944695195e-17j),(-0.176266413901+0.232462539567j),(0.51160459215-0.125900515007j),(0.636881596233+0.0988482026213j)
4,3690,235.0,(0.468620682675-1.38777878078e-17j),(-0.173649336853+0.237945550767j),(0.503246319608-0.163273630448j),(0.639076005157+0.0727268965643j)
4,3691,236.0,(0.466228909202+4.16333634234e-17j),(-0.171269377814+0.243497789835j),(0.492081798043-0.200065227861j),(0.64007585617+0.0462443269642j)
4,3692,237.0,(0.463914518833-4.16333634234e-17j),(-0.16908803619+0.249165919764j),(0.478061685223-0.236222671715j),(0.639832761659+0.0194630742485j)
4,3693,238.0,(0.461691066148+0j),(-0.167105574583+0.25496073741j),(0.46124954733-0.27142718277j),(0.638302086996-0.00766120354915j)
4,3694,239.0,(0.459573544394-2.77555756156e-17j),(-0.165323165831+0.260895495131j),(0.44175188309-0.305372284836j),(0.635427520223-0.0350550529383j)
4,3695,240.0,(0.457579948198+5.55111512313e-17j),(-0.163694117988+0.267004439686j),(0.419599531245-0.337912195892j),(0.631169710266-0.0625286655979j)
4,3696,241.0,(0.455726192894+0j),(-0.162166910774+0.27332158041j),(0.394951002848-0.368751668708j),(0.625481724784-0.0901075356352j)
4,3697,242.0,(0.454032163542-5.55111512313e-17j),(-0.160733690645+0.27984673745j),(0.367865876979-0.397747924924j),(0.618322628429-0.117701701964j)
4,3698,243.0,(0.452516773522+2.77555756156e-17j),(-0.159286100949+0.286633573673j),(0.338550205749-0.42462833577j),(0.609634286136-0.145321278502j)
4,3699,244.0,(0.451198098545+2.77555756156e-17j),(-0.157910698402+0.293622002129j),(0.307250932387-0.449152082644j),(0.599464339805-0.17254675764j)
4,3700,245.0,(0.450096319574-1.11022302463e-16j),(-0.156493211194+0.300858836099j),(0.273998992387-0.471254250694j),(0.587719460545-0.199591978215j)
4,3701,246.0,(0.449230850785+8.32667268469e-17j),(-0.155070284662+0.308304017963j),(0.239156968275-0.49067426601j),(0.574413717008-0.22624118312j)
4,3702,247.0,(0.448619658786-5.55111512313e-17j),(-0.153574724362+0.31597339274j),(0.202949578351-0.507285998586j),(0.55959000333-0.252284429417j)
4,3703,248.0,(0.448280214918-1.11022302463e-16j),(-0.151987375512+0.323847917792j),(0.165705626866-0.520956161353j),(0.543269398683-0.277618256545j)
4,3704,249.0,(0.448227942358+5.55111512313e-17j),(-0.150407998917+0.331858388061j),(0.127677633802-0.531619097203j),(0.525535019588-0.30204578515j)
4,3705,250.0,(0.448478662923+5.55111512313e-17j),(-0.148590902907+0.3400869955j),(0.0890289971154-0.53924841865j),(0.506211750994-0.325826812554j)
4,3706,251.0,(0.449043487817+8.32667268469e-17j),(-0.146815239583+0.348383266019j),(0.0503943714868-0.543770317766j),(0.485675709759-0.348321238547j)
4,3707,252.0,(0.449934254508-2.77555756156e-17j),(-0.144829846326+0.356825117301j),(0.0116580085862-0.545258235689j),(0.463761118839-0.369787087116j)
4,3708,253.0,(0.451157085191+2.77555756156e-17j),(-0.142807048164+0.365311566582j),(-0.0266422239271-0.543733493978j),(0.440658996492-0.38996745895j)
4,3709,254.0,(0.452716823313+0j),(-0.140743654973+0.37381793237j),(-0.0642594521272-0.539287277392j),(0.416453319406-0.408785326208j)
4,3710,255.0,(0.454616512044+2.77555756156e-17j),(-0.13870138988+0.382295521647j),(-0.100777173714-0.532065201383j),(0.391306504729-0.426105254184j)
4,3711,256.0,(0.456855486697-8.32667268469e-17j),(-0.1366178045+0.390743503879j),(-0.13616737291-0.522186696538j),(0.365246507817-0.441941900012j)
4,3712,257.0,(0.459430088715+2.77555756156e-17j),(-0.134560393312+0.399113659932j),(-0.170053883356-0.509857450547j),(0.338529756397-0.456125466842j)
4,3713,258.0,(0.462332440717-2.77555756156e-17j),(-0.132535334346+0.407382526165j),(-0.202355653353-0.495235826402j),(0.311028544066-0.468804316712j)
4,3714,259.0,(0.465555335192+0j),(-0.130765832038+0.415457667731j),(-0.232670752873-0.478632106283j),(0.283257247861-0.479681574064j)
4,3715,260.0,(0.469085448076-8.32667268469e-17j),(-0.129050645798+0.423387541574j),(-0.261138158563-0.460150694745j),(0.255000515957-0.488969017416j)
4,3716,261.0,(0.472909748991+0j),(-0.127547805704+0.431106077412j),(-0.287496047319-0.440092157711j),(0.226534150833-0.496570911946j)
4,3717,262.0,(0.477011308017-5.55111512313e-17j),(-0.126350002688+0.43857114288j),(-0.31168276425-0.418685705998j),(0.197967338737-0.502510008192j)
4,3718,263.0,(0.481371470247+2.77555756156e-17j),(-0.125478984712+0.445765472683j),(-0.333588590038-0.396216842794j),(0.169404239881-0.506816283268j)
4,3719,264.0,(0.48597138886+2.77555756156e-17j),(-0.124875126782+0.452692247517j),(-0.353337773622-0.372794410946j),(0.140855079398-0.509553071295j)
4,3720,265.0,(0.490788766271+0j),(-0.124793687646+0.459270192522j),(-0.370739315435-0.348815841402j),(0.112678557323-0.510692886366j)
4,3721,266.0,(0.495802363061+6.93889390391e-17j),(-0.125097958214+0.465524301561j),(-0.385954570744-0.32436967934j),(0.0846053962688-0.510375302752j)
4,3722,267.0,(0.500988430058+6.93889390391e-17j),(-0.125722883721+0.471460897886j),(-0.399076242701-0.299578020392j),(0.0569793168774-0.508599538811j)
4,3723,268.0,(0.506322318681-5.55111512313e-17j),(-0.12701494955+0.476974750062j),(-0.410052367664-0.274763107747j),(0.0297839685656-0.505445551579j)
4,3724,269.0,(0.511781333609-8.32667268469e-17j),(-0.128828254103+0.48209140081j),(-0.419009295546-0.250025662628j),(0.003080873793-0.500978956912j)
4,3725,270.0,(0.517340335501-5.55111512313e-17j),(-0.131263007373+0.486771653292j),(-0.425952059871-0.225670594419j),(-0.0230766285346-0.495265032515j)
4,3726,271.0,(0.52297579434-7.6327832943e-17j),(-0.13407714456+0.491063591125j),(-0.43117499614-0.201471330266j),(-0.0487251670452-0.488364076478j)
4,3727,272.0,(0.52866292272+4.16333634234e-17j),(-0.137621998995+0.494856989941j),(-0.43461858039-0.177850380462j),(-0.073572847426-0.480369885517j)
4,3728,273.0,(0.534378649905-8.32667268469e-17j),(-0.141735307011+0.498176913017j),(-0.436460291308-0.154771594139j),(-0.0979257757779-0.471305670246j)
4,3729,274.0,(0.540099412645+2.77555756156e-17j),(-0.14642282416+0.501003216061j),(-0.436802668926-0.132334420939j),(-0.121509725788-0.46127559497j)
4,3730,275.0,(0.545802521142+9.19403442268e-17j),(-0.151774636512+0.50328872848j),(-0.435755425069-0.110625956467j),(-0.144390923196-0.450327538564j)
4,3731,276.0,(0.551467100678+4.33680868994e-17j),(-0.15770230725+0.505036416528j),(-0.43343014697-0.0897183773737j),(-0.166557838731-0.438519833022j)
4,3732,277.0,(0.557071881324-2.51534904017e-17j),(-0.164203457054+0.506222872951j),(-0.429954579792-0.0695976710835j),(-0.188004070367-0.425906374278j)
4,3733,278.0,(0.562597762697+2.42861286637e-17j),(-0.171270155079+0.50682627021j),(-0.425434569369-0.0503146565185j),(-0.208582570915-0.412607073193j)
4,3734,279.0,(0.568025384528+3.46944695195e-18j),(-0.178804775187+0.506854807113j),(-0.419981800864-0.0318355137431j),(-0.228586586236-0.398527513492j)
4,3735,280.0,(0.573339039713+4.85722573274e-17j),(-0.186971023399+0.506223602665j),(-0.413689945275-0.0143366491462j),(-0.247667771087-0.383897917277j)
4,3736,281.0,(0.578520931589-8.32667268469e-17j),(-0.195577311998+0.504974189732j),(-0.406672202562+0.0023793044125j),(-0.266044934773-0.368641106911j)
4,3737,282.0,(0.583557032489-7.6327832943e-17j),(-0.204604600197+0.503087469853j),(-0.399019381156+0.018225159501j),(-0.283598501491-0.352880166718j)
4,3738,283.0,(0.588434338078-9.71445146547e-17j),(-0.214119742513+0.500508397967j),(-0.390825169977+0.0331975932301j),(-0.300403590833-0.336601244996j)
4,3739,284.0,(0.593141522021-1.17961196366e-16j),(-0.224011484374+0.497253765817j),(-0.382181360616+0.0472996439941j),(-0.316412765907-0.31988090745j)
4,3740,285.0,(0.597669290053-5.55111512313e-17j),(-0.234254026863+0.49330599232j),(-0.37317582813+0.0605426784575j),(-0.331639178608-0.302746608839j)
4,3741,286.0,(0.602007847643-4.16333634234e-17j),(-0.244734467922+0.488692193057j),(-0.363879322509+0.0730086267829j),(-0.345995963966-0.285341731993j)
4,3742,287.0,(0.60615073467+5.55111512313e-17j),(-0.255424602184+0.483403263625j),(-0.354366368529+0.0847173696507j),(-0.359694371883-0.267447653096j)
4,3743,288.0,(0.610093055126-2.77555756156e-17j),(-0.266462780827+0.477337682633j),(-0.344720161857+0.0956328718742j),(-0.372460311653-0.249456343535j)
4,3744,289.0,(0.613830925544+1.11022302463e-16j),(-0.277565526771+0.470621922633j),(-0.335011518478+0.105790658233j),(-0.38449248113-0.231138768284j)
4,3745,290.0,(0.617362285232+9.71445146547e-17j),(-0.288786063068+0.463206110254j),(-0.32528072181+0.115284919639j),(-0.395751635314-0.212577045901j)
4,3746,291.0,(0.620686009244+1.11022302463e-16j),(-0.300010177035+0.455137243369j),(-0.315582198431+0.124153294124j),(-0.406242389196-0.193788075265j)
4,3747,292.0,(0.623802755901+1.38777878078e-17j),(-0.311288234999+0.446363488143j),(-0.306005564947+0.132326350457j),(-0.41593586038-0.174863044069j)
4,3748,293.0,(0.62671543528-2.77555756156e-17j),(-0.322508152676+0.436937016981j),(-0.296599844758+0.139854923408j),(-0.424813821059-0.155899479652j)
4,3749,294.0,(0.629425582156+6.93889390391e-17j),(-0.333566024088+0.426922033633j),(-0.287380651441+0.146839630027j),(-0.432964952729-0.136698775558j)
4,3750,295.0,(0.6319388863-8.32667268469e-17j),(-0.344579537199+0.416207917235j),(-0.278404475754+0.153276681684j),(-0.440316196382-0.117507489519j)
4,3751,296.0,(0.63425943996+1.11022302463e-16j),(-0.355372248667+0.404918490107j),(-0.269727225355+0.159167707084j),(-0.44690161258-0.0982769437151j)
4,3752,297.0,(0.636393738336-2.77555756156e-17j),(-0.365986646408+0.393002205096j),(-0.261374121623+0.164565418863j),(-0.452726990958-0.0790323627703j)
4,3753,298.0,(0.638348062035+1.2490009027e-16j),(-0.376257431943+0.380597169413j),(-0.253363766351+0.169517115885j),(-0.457812121255-0.0597218736555j)
4,3754,299.0,(0.640128716862+1.38777878078e-17j),(-0.386294434654+0.367587724585j),(-0.245771506393+0.17398501717j),(-0.462147561405-0.0404513568597j)
4,3755,300.0,(0.641744216514+1.2490009027e-16j),(-0.396003979235+0.354050052668j),(-0.238609136256+0.178017003476j),(-0.465744406124-0.0212495632835j)
4,3756,301.0,(0.643200856538+5.55111512313e-17j),(-0.405240372718+0.340140231256j),(-0.23185532534+0.181701088138j),(-0.468616138991-0.0020636151924j)
4,3757,302.0,(0.644506892734-5.55111512313e-17j),(-0.414108390695+0.325736763576j),(-0.225545311669+0.185035113845j),(-0.470765671698+0.0170782964296j)
4,3758,303.0,(0.645670597061-5.55111512313e-17j),(-0.422580331795+0.310854077626j),(-0.219747236013+0.187981127766j),(-0.472206066672+0.0360661082012j)
4,3759,304.0,(0.646698096522+2.77555756156e-17j),(-0.430632982932+0.295507121559j),(-0.214496724534+0.190540781404j),(-0.472945940182+0.0549531666475j)
4,3760,305.0,(0.647595898797-8.32667268469e-17j),(-0.438093405798+0.279941037583j),(-0.209694428106+0.192859495016j),(-0.472984775028+0.073794306897j)
4,3761,306.0,(0.648372173777-5.55111512313e-17j),(-0.445097364197+0.263949068188j),(-0.205440987846+0.194854940192j),(-0.472341072422+0.0924781820673j)
4,3762,307.0,(0.649032090874+5.55111512313e-17j),(-0.451577575559+0.247626695605j),(-0.201767085341+0.19651973776j),(-0.47103032762+0.110979837344j)
4,3763,308.0,(0.649580277533-1.38777878078e-16j),(-0.457517146284+0.230993762594j),(-0.198605202594+0.197948225448j),(-0.469047740892+0.129352602788j)
4,3764,309.0,(0.650023405143-2.77555756156e-17j),(-0.462860674413+0.214151417447j),(-0.196020863752+0.199090570274j),(-0.466401140203+0.147571953548j)
4,3765,310.0,(0.650362359375-8.32667268469e-17j),(-0.467671529241+0.196961388469j),(-0.194013154746+0.199962598692j),(-0.463161379845+0.165450127917j)
4,3766,311.0,(0.650603560568-8.32667268469e-17j),(-0.471859826227+0.179605762207j),(-0.192579684715+0.200575785812j),(-0.45926357459+0.183206085561j)
4,3767,312.0,(0.650746858465+1.38777878078e-16j),(-0.475420489024+0.162110597392j),(-0.191685501961+0.200974154968j),(-0.454712663443+0.200814566467j)
4,3768,313.0,(0.650794584346-5.55111512313e-17j),(-0.478398245762+0.144332406549j),(-0.191399246912+0.201095218768j),(-0.449591041516+0.218093146424j)
4,3769,314.0,(0.650746858465+1.38777878078e-16j),(-0.480726046206+0.126461713178j),(-0.191685501961+0.200974154968j),(-0.443842237008+0.235177711141j)
4,3770,315.0,(0.650603560568-5.55111512313e-17j),(-0.482438187093+0.108355416878j),(-0.192579684715+0.200575785812j),(-0.437562555431+0.251890721365j)
4,3771,316.0,(0.650362359375-8.32667268469e-17j),(-0.483482125602+0.0902066673336j),(-0.194013154746+0.199962598692j),(-0.430685163421+0.268366797163j)
4,3772,317.0,(0.650023405143-2.77555756156e-17j),(-0.483856975092+0.0720411876033j),(-0.196020863752+0.199090570274j),(-0.423219190106+0.284581008921j)
4,3773,318.0,(0.649580277533-1.38777878078e-16j),(-0.483592216817+0.0536325173531j),(-0.198605202594+0.197948225448j),(-0.415282155798+0.300367755555j)
4,3774,319.0,(0.649032090874+5.55111512313e-17j),(-0.482647547038+0.0351772536276j),(-0.201767085341+0.19651973776j),(-0.406789643972+0.315853562084j)
4,3775,320.0,(0.648372173777-5.55111512313e-17j),(-0.481019110293+0.0167008499274j),(-0.205440987846+0.194854940192j),(-0.397812339437+0.330947302155j)
4,3776,321.0,(0.647595898797-8.32667268469e-17j),(-0.478703221446-0.00185011239995j),(-0.209694428106+0.192859495016j),(-0.388370058253+0.345632050856j)
4,3777,322.0,(0.646698096522+2.77555756156e-17j),(-0.475688521939-0.0204485440793j),(-0.214496724534+0.190540781404j),(-0.37854432159+0.359824153544j)
4,3778,323.0,(0.645670597061-5.55111512313e-17j),(-0.471974332434-0.038981573672j),(-0.219747236013+0.187981127766j),(-0.36816840865+0.373706324899j)
4,3779,324.0,(0.644506892734-5.55111512313e-17j),(-0.467552501282-0.0575034294867j),(-0.225545311669+0.185035113845j),(-0.357451811628+0.387063819999j)
4,3780,325.0,(0.643200856538+5.55111512313e-17j),(-0.462406093203-0.076065427097j),(-0.23185532534+0.181701088138j),(-0.346419813516+0.399885545379j)
4,3781,326.0,(0.641744216514+1.2490009027e-16j),(-0.456539596597-0.0945568216194j),(-0.238609136256+0.178017003476j),(-0.335102047063+0.412161630211j)
4,3782,327.0,(0.640128716862+1.38777878078e-17j),(-0.449954589688-0.11294931608j),(-0.245771506393+0.17398501717j),(-0.323375859307+0.42399549423j)
4,3783,328.0,(0.638348062035+1.2490009027e-16j),(-0.442629405056-0.131292994255j),(-0.253363766351+0.169517115885j),(-0.311409769583+0.435256034842j)
4,3784,329.0,(0.636393738336-2.77555756156e-17j),(-0.4345576291-0.149557713604j),(-0.261374121623+0.164565418863j),(-0.299308311536+0.445882824523j)
4,3785,330.0,(0.63425943996+1.11022302463e-16j),(-0.425765311365-0.16764041467j),(-0.269727225355+0.159167707084j),(-0.286944764153+0.455972719665j)
4,3786,331.0,(0.6319388863-8.32667268469e-17j),(-0.416224716169-0.185589192949j),(-0.278404475754+0.153276681684j),(-0.274504167308+0.465415459515j)
4,3787,332.0,(0.629425582156+6.93889390391e-17j),(-0.405934111329-0.20337822595j),(-0.287380651441+0.146839630027j),(-0.261936423625+0.474255232133j)
4,3788,333.0,(0.62671543528-2.77555756156e-17j),(-0.394852174275-0.221050199703j),(-0.296599844758+0.139854923408j),(-0.249435321306+0.482397642859j)
4,3789,334.0,(0.623802755901+0j),(-0.383089995621-0.238373193514j),(-0.306005564947+0.132326350457j),(-0.236867175225+0.489933332298j)
4,3790,335.0,(0.620686009244+1.11022302463e-16j),(-0.370528633334-0.255529310989j),(-0.315582198431+0.124153294124j),(-0.224344729017+0.496815316982j)
4,3791,336.0,(0.617362285232+9.71445146547e-17j),(-0.357201492829-0.27242512883j),(-0.32528072181+0.115284919639j),(-0.211986901334+0.503009785652j)
4,3792,337.0,(0.613830925544+1.11022302463e-16j),(-0.343151498854-0.288975166899j),(-0.335011518478+0.105790658233j),(-0.199735770021+0.508559964889j)
4,3793,338.0,(0.610093055126-2.77555756156e-17j),(-0.328376763894-0.305162009465j),(-0.344720161857+0.0956328718742j),(-0.187711537976+0.513437489221j)
4,3794,339.0,(0.60615073467+6.93889390391e-17j),(-0.312929012526-0.320910768642j),(-0.354366368529+0.0847173696507j),(-0.175853771887+0.517683198102j)
4,3795,340.0,(0.602007847643-4.16333634234e-17j),(-0.296575860918-0.336416215154j),(-0.363879322509+0.0730086267829j),(-0.164462368414+0.521216988134j)
4,3796,341.0,(0.597669290053-4.16333634234e-17j),(-0.27964987831-0.351334597659j),(-0.37317582813+0.0605426784575j),(-0.153384676121+0.524117250519j)
4,3797,342.0,(0.593141522021-1.17961196366e-16j),(-0.261907931097-0.365848423542j),(-0.382181360616+0.0472996439941j),(-0.142647107992+0.526397430971j)
4,3798,343.0,(0.588434338078-9.71445146547e-17j),(-0.243458443872-0.379829832459j),(-0.390825169977+0.0331975932301j),(-0.132365431932+0.528048589619j)
4,3799,344.0,(0.583557032489-7.6327832943e-17j),(-0.224292766929-0.393249636763j),(-0.399019381156+0.018225159501j),(-0.122562345622+0.529092162275j)
4,3800,345.0,(0.578520931589-8.32667268469e-17j),(-0.204469836688-0.406039725775j),(-0.406672202562+0.0023793044125j),(-0.113350359302+0.529529143023j)
4,3801,346.0,(0.573339039713+4.85722573274e-17j),(-0.18391328861-0.418201910562j),(-0.413689945275-0.0143366491462j),(-0.104654762377+0.529403324695j)
4,3802,347.0,(0.568025384528+3.46944695195e-18j),(-0.162760640819-0.429633541774j),(-0.419981800864-0.0318355137431j),(-0.0964913395529+0.528736573838j)
4,3803,348.0,(0.562597762697+2.42861286637e-17j),(-0.14078363961-0.440376262481j),(-0.425434569369-0.0503146565185j),(-0.0890558339108+0.527518144372j)
4,3804,349.0,(0.557071881324-2.51534904017e-17j),(-0.118362624718-0.450257769722j),(-0.429954579792-0.0695976710835j),(-0.0821731862315+0.525805990715j)
4,3805,350.0,(0.551467100678+4.33680868994e-17j),(-0.0951931173198-0.459324969941j),(-0.43343014697-0.0897183773737j),(-0.0759410920089+0.523607439096j)
4,3806,351.0,(0.545802521142+9.19403442268e-17j),(-0.0714392606744-0.467482687086j),(-0.435755425069-0.110625956467j),(-0.0703639343912+0.520945295823j)
4,3807,352.0,(0.540099412645+2.77555756156e-17j),(-0.0471158904143-0.474678713286j),(-0.436802668926-0.132334420939j),(-0.0654403651577+0.517843050109j)
4,3808,353.0,(0.534378649905-8.32667268469e-17j),(-0.0222436058041-0.480857270267j),(-0.436460291308-0.154771594139j),(-0.0612581792729+0.51431174339j)
4,3809,354.0,(0.52866292272+4.16333634234e-17j),(0.0032354238805-0.485960618592j),(-0.43461858039-0.177850380462j),(-0.057720970228+0.510383722993j)
4,3810,355.0,(0.52297579434-7.6327832943e-17j),(0.029033960645-0.48992922165j),(-0.43117499614-0.201471330266j),(-0.0548198725256+0.506077971066j)
4,3811,356.0,(0.517340335501-5.55111512313e-17j),(0.0554506004481-0.492691804404j),(-0.425952059871-0.225670594419j),(-0.0527190716805+0.501395371971j)
4,3812,357.0,(0.511781333609-6.93889390391e-17j),(0.0821822969171-0.494201858683j),(-0.419009295546-0.250025662628j),(-0.051054233542+0.496389265625j)
4,3813,358.0,(0.506322318681-5.55111512313e-17j),(0.109255693417-0.494394057256j),(-0.410052367664-0.274763107747j),(-0.0500719792998+0.491050411358j)
4,3814,359.0,(0.500988430058+8.32667268469e-17j),(0.1366078088-0.493212368058j),(-0.399076242701-0.299578020392j),(-0.0496671652611+0.485401683579j)
5,3815,0.0,(0.546548277231+0j),(-0.172477758209-0.576771073778j),(-0.136481102588+0.427207232773j),(0.135092827731+0.345670867778j)
5,3816,1.0,(0.546736172833+0j),(-0.186291963863-0.576813676451j),(-0.105300912738+0.435683378255j),(0.152228995427+0.331027021278j)
5,3817,2.0,(0.546675110854+0j),(-0.200827777952-0.576091780462j),(-0.0735810350007+0.442200160985j),(0.168368498825+0.315641703165j)
5,3818,3.0,(0.546376807445+2.77555756156e-17j),(-0.215758271071-0.574662312683j),(-0.041340258228+0.446710847528j),(0.183334267403+0.299688049943j)
5,3819,4.0,(0.545854642555+0j),(-0.231156183467-0.572453500357j),(-0.00868140509872+0.449146958693j),(0.197234868277+0.283189984662j)
5,3820,5.0,(0.545120185487+2.77555756156e-17j),(-0.246889390406-0.569470588333j),(0.0242045971207+0.449445029311j),(0.210025988981+0.266261616387j)
5,3821,6.0,(0.544188137316-2.77555756156e-17j),(-0.263025853605-0.56563882346j),(0.0571960011475+0.447558199102j),(0.221678428329+0.24901474498j)
5,3822,7.0,(0.54307040552+0j),(-0.279431201294-0.560972762763j),(0.090006249503+0.443475259027j),(0.23218193008+0.23156515035j)
5,3823,8.0,(0.541782904148+0j),(-0.295970767506-0.555497856211j),(0.122653283091+0.437151435635j),(0.241578488956+0.213984460752j)
5,3824,9.0,(0.540337013192+5.55111512313e-17j),(-0.312800195393-0.549092700534j),(0.154915409769+0.428587889126j),(0.249945291042+0.196290969618j)
5,3825,10.0,(0.538747082362+5.55111512313e-17j),(-0.329687369641-0.541840636606j),(0.186571506809+0.417816325482j),(0.257225019795+0.178668475864j)
5,3826,11.0,(0.537026031547+0j),(-0.346686661784-0.53367157385j),(0.217544314019+0.404823806297j),(0.263509861071+0.161123436092j)
5,3827,12.0,(0.535185818626+0j),(-0.363570563005-0.524694858008j),(0.247609082722+0.389677280213j),(0.268800368228+0.143790169059j)
5,3828,13.0,(0.533239276039-5.55111512313e-17j),(-0.38048244276-0.514779452681j),(0.276679874249+0.372377399918j),(0.273166747031+0.126705753108j)
5,3829,14.0,(0.531197318672+0j),(-0.397289329888-0.503980979587j),(0.304537160403+0.353024806082j),(0.276651751671+0.109946267461j)
5,3830,15.0,(0.52907006776+0j),(-0.4137747176-0.492440681632j),(0.330975333343+0.331753934338j),(0.279310011009+0.0935846946326j)
5,3831,16.0,(0.526868293209+5.55111512313e-17j),(-0.430077629531-0.480023298767j),(0.355970735521+0.308539821272j),(0.281227112562+0.0775886082593j)
5,3832,17.0,(0.524599270298+0j),(-0.446153854394-0.466730391252j),(0.37932362194+0.28353645868j),(0.282441876549+0.062067209563j)
5,3833,18.0,(0.522273132452-2.77555756156e-17j),(-0.461959571562-0.452561357484j),(0.400947934382+0.256784864768j),(0.283016889365+0.0470752009896j)
5,3834,19.0,(0.519896928945+0j),(-0.477219441644-0.437769405801j),(0.420626896165+0.228545862708j),(0.283024359426+0.0326151800238j)
5,3835,20.0,(0.517475385127-2.77555756156e-17j),(-0.492134013619-0.422126270643j),(0.438329378201+0.198810611039j),(0.282533698994+0.0186857201425j)
5,3836,21.0,(0.515015812499+2.77555756156e-17j),(-0.506586346219-0.405725188778j),(0.453907718435+0.167791170745j),(0.28160443325+0.00537654444853j)
5,3837,22.0,(0.512523226304-5.55111512313e-17j),(-0.520538139735-0.388580213135j),(0.467291385177+0.135560467773j),(0.280307838303-0.00741904583942j)
5,3838,23.0,(0.510000817168+2.77555756156e-17j),(-0.533887794051-0.37080217178j),(0.47836299992+0.102354019773j),(0.278708295459-0.0195683479176j)
5,3839,24.0,(0.507454872684+5.55111512313e-17j),(-0.546726756168-0.352223015406j),(0.487054140517+0.0683408575697j),(0.27686410925-0.0311834908178j)
5,3840,25.0,(0.504886051921+2.77555756156e-17j),(-0.558893537873-0.333051056667j),(0.49331335019+0.0336071310385j),(0.274841723295-0.0421853997893j)
5,3841,26.0,(0.502299200846-2.77555756156e-17j),(-0.570356539694-0.313312769339j),(0.49707876812-0.0016717309994j),(0.272695352404-0.0526420687703j)
5,3842,27.0,(0.499696633097+0j),(-0.581190788508-0.292832474919j),(0.49830134666-0.0373161231285j),(0.270476215993-0.0625745580259j)
5,3843,28.0,(0.497081579221+2.77555756156e-17j),(-0.591250521103-0.271835051267j),(0.496945608383-0.0731406144271j),(0.268246250046-0.0719575705751j)
5,3844,29.0,(0.494456773371+2.77555756156e-17j),(-0.600594834914-0.250141634477j),(0.492989342776-0.108956107375j),(0.266043234653-0.0808614748472j)
5,3845,30.0,(0.491825384266-1.38777878078e-17j),(-0.609091831804-0.227987585015j),(0.486425012725-0.144572316873j),(0.263912636128-0.0893099411158j)
5,3846,31.0,(0.489190663296-1.38777878078e-17j),(-0.616715618995-0.205407576592j),(0.47725726059-0.179795274482j),(0.261911774054-0.0972803002149j)
5,3847,32.0,(0.486557169389-6.93889390391e-18j),(-0.623530441544-0.182110750443j),(0.465471620775-0.214513933706j),(0.260031575109-0.104933819153j)
5,3848,33.0,(0.483927777499+2.08166817117e-17j),(-0.629419357974-0.158347487482j),(0.451083445455-0.248525677468j),(0.25834186955-0.112202684878j)
5,3849,34.0,(0.481308947408+3.46944695195e-17j),(-0.63434174113-0.134153014083j),(0.434174541924-0.281555041435j),(0.256838194226-0.119199786876j)
5,3850,35.0,(0.478706796629+1.99493199737e-17j),(-0.638277921652-0.109461147768j),(0.414756373923-0.313480409303j),(0.255568832921-0.12590118997j)
5,3851,36.0,(0.476127832477+4.33680868994e-17j),(-0.641178442855-0.0843127064136j),(0.39294991118-0.344034289258j),(0.254542978164-0.132372604724j)
5,3852,37.0,(0.473581390642-4.16333634234e-17j),(-0.642981316637-0.0588688913113j),(0.368722120424-0.373160008987j),(0.253736117357-0.138721789494j)
5,3853,38.0,(0.47107535051-3.46944695195e-17j),(-0.643657900024-0.0330702663957j),(0.34229452345-0.400530470257j),(0.253216834177-0.144878969699j)
5,3854,39.0,(0.468620682675-1.38777878078e-17j),(-0.643164256115-0.00686159652598j),(0.31371704531-0.426024356206j),(0.252955727559-0.150948922534j)
5,3855,40.0,(0.466228909202+4.16333634234e-17j),(-0.641445325004+0.0195840358262j),(0.283198434869-0.449409877341j),(0.25293991219-0.156989726584j)
5,3856,41.0,(0.463914518833-4.16333634234e-17j),(-0.638459386018+0.0461994216085j),(0.250729284089-0.470615502943j),(0.253152233732-0.163059394428j)
5,3857,42.0,(0.461691066148+0j),(-0.634157495986+0.0730240959424j),(0.216547070374-0.48941927503j),(0.253597161559-0.16916775794j)
5,3858,43.0,(0.459573544394-2.77555756156e-17j),(-0.628491165703+0.0999792219782j),(0.180916982573-0.5056342591j),(0.254280964102-0.175326551998j)
5,3859,44.0,(0.457579948198+5.55111512313e-17j),(-0.621440699799+0.126871958335j),(0.14394905969-0.519159982055j),(0.255174087927-0.181585571913j)
5,3860,45.0,(0.455726192894+0j),(-0.612956800719+0.153722856044j),(0.105944205614-0.52984895312j),(0.256242443853-0.187996285166j)
5,3861,46.0,(0.454032163542-5.55111512313e-17j),(-0.603007966373+0.180438233098j),(0.0670340603795-0.537619893583j),(0.257478735035-0.19456160149j)
5,3862,47.0,(0.452516773522+2.77555756156e-17j),(-0.591535331365+0.207022193411j),(0.0275449705562-0.542371404066j),(0.258804270197-0.201373328025j)
